transaction_id,branch_id,transaction_date,customer_id,product_id,quantity,unit_price,discount,revenue
TXN0024365,BR006,2026-08-15,CUST01640,PROD0168,1,562.18,40.01,522.17
TXN0024366,BR001,2026-01-24,CUST02873,PROD0133,3,470.4,39.35,1371.85
TXN0024367,BR007,2026-05-13,CUST01595,PROD0171,2,623.03,27.61,1218.45
TXN0024368,BR005,2026-02-04,CUST01342,PROD0155,11,873.46,67.18,9540.88
TXN0024369,BR009,2026-05-02,CUST01001,PROD0301,13,933.73,4.29,12134.2
TXN0024370,BR005,2026-05-07,CUST00225,PROD0195,11,221.11,92.32,2339.89
TXN0024371,BR002,2026-03-27,CUST01219,PROD0427,6,895.43,4.63,5367.95
TXN0024372,BR008,2026-01-10,CUST02559,PROD0170,14,27.5,39.16,345.84
TXN0024373,BR008,2026-06-14,CUST01568,PROD0215,10,699.47,6.99,6987.71
TXN0024374,BR004,2026-02-07,CUST01576,PROD0273,2,898.69,87.85,1709.53
TXN0024375,BR009,2026-06-17,CUST00698,PROD0162,14,837.49,73.83,11651.03
TXN0024376,BR002,2026-03-21,CUST01246,PROD0264,12,736.5,34.74,8803.26
TXN0024377,BR003,2026-07-08,CUST01118,PROD0341,14,35.96,30.82,472.62
TXN0024378,BR003,2026-08-22,CUST02252,PROD0305,11,1422.95,23.35,15629.1
TXN0024379,BR005,2026-06-22,CUST01702,PROD0165,5,654.03,31.41,3238.74
TXN0024380,BR008,2026-03-17,CUST00461,PROD0336,3,1222.4,35.51,3631.69
TXN0024381,BR007,2026-01-25,CUST01323,PROD0180,12,1196.37,20.74,14335.7
TXN0024382,BR006,2026-03-07,CUST01360,PROD0401,6,28.95,31.07,142.63
TXN0024383,BR010,2026-04-23,CUST02026,PROD0193,9,1467.55,54.55,13153.4
TXN0024384,BR009,2026-01-16,CUST02697,PROD0470,5,769.12,85.96,3759.64
TXN0024385,BR005,2026-06-10,CUST00791,PROD0180,14,296.14,72.4,4073.56
TXN0024386,BR005,2026-05-08,CUST02825,PROD0453,8,246.81,6.63,1967.85
TXN0024387,BR010,2026-02-22,CUST01131,PROD0011,5,132.77,54.47,609.38
TXN0024388,BR008,2026-01-05,CUST00117,PROD0475,2,461.14,85.28,837.0
TXN0024389,BR002,2026-06-18,CUST02994,PROD0377,11,292.95,62.26,3160.19
TXN0024390,BR008,2026-05-09,CUST01838,PROD0326,10,210.34,22.84,2080.56
TXN0024391,BR002,2026-03-14,CUST01988,PROD0127,5,651.24,25.72,3230.48
TXN0024392,BR001,2026-08-09,CUST01607,PROD0009,15,732.97,16.8,10977.75
TXN0024393,BR005,2026-04-25,CUST00524,PROD0176,9,1391.72,13.0,12512.48
TXN0024394,BR006,2026-01-15,CUST00740,PROD0090,3,41.55,31.16,93.49
TXN0024395,BR004,2026-01-18,CUST02440,PROD0173,13,1281.44,86.45,16572.27
TXN0024396,BR010,2026-06-26,CUST00868,PROD0324,15,1052.19,37.41,15745.44
TXN0024397,BR004,2026-07-16,CUST00320,PROD0288,4,302.33,5.62,1203.7
TXN0024398,BR009,2026-02-03,CUST02539,PROD0179,8,309.79,35.0,2443.32
TXN0024399,BR005,2026-06-12,CUST00721,PROD0466,14,833.09,39.26,11624.0
TXN0024400,BR004,2026-01-19,CUST01499,PROD0353,14,1073.55,77.83,14951.87
TXN0024401,BR009,2026-07-14,CUST01761,PROD0322,7,408.48,55.92,2803.44
TXN0024402,BR001,2026-03-22,CUST02968,PROD0411,15,100.45,35.23,1471.52
TXN0024403,BR008,2026-08-08,CUST02383,PROD0409,15,118.76,30.06,1751.34
TXN0024404,BR010,2026-08-23,CUST02406,PROD0466,4,828.83,19.43,3295.89
TXN0024405,BR009,2026-04-21,CUST00152,PROD0466,14,681.84,67.29,9478.47
TXN0024406,BR010,2026-07-22,CUST02565,PROD0367,12,201.44,62.77,2354.51
TXN0024407,BR008,2026-01-07,CUST01794,PROD0044,4,1022.49,43.4,4046.56
TXN0024408,BR009,2026-03-22,CUST02083,PROD0329,13,942.4,57.63,12193.57
TXN0024409,BR004,2026-01-30,CUST01321,PROD0203,14,1273.98,43.15,17792.57
TXN0024410,BR004,2026-01-30,CUST00915,PROD0454,14,193.43,24.31,2683.71
TXN0024411,BR007,2026-03-12,CUST02276,PROD0228,15,724.06,31.56,10829.34
TXN0024412,BR005,2026-05-23,CUST02651,PROD0429,4,1183.41,34.49,4699.15
TXN0024413,BR007,2026-07-27,CUST00500,PROD0080,14,11.13,38.96,116.86
TXN0024414,BR001,2026-06-07,CUST00745,PROD0118,15,742.8,26.44,11115.56
TXN0024415,BR003,2026-05-17,CUST02923,PROD0286,3,752.94,28.44,2230.38
TXN0024416,BR007,2026-01-21,CUST00854,PROD0103,13,257.04,26.89,3314.63
TXN0024417,BR007,2026-03-15,CUST02153,PROD0136,15,687.43,49.18,10262.27
TXN0024418,BR004,2026-08-05,CUST00626,PROD0431,7,247.33,66.17,1665.14
TXN0024419,BR005,2026-05-09,CUST01773,PROD0344,3,274.73,74.22,749.97
TXN0024420,BR004,2026-08-24,CUST01505,PROD0107,3,231.02,22.8,670.26
TXN0024421,BR009,2026-03-27,CUST02827,PROD0228,7,1157.56,0.02,8102.9
TXN0024422,BR007,2026-05-26,CUST02015,PROD0097,1,1068.62,42.29,1026.33
TXN0024423,BR002,2026-03-22,CUST02853,PROD0357,11,466.87,79.66,5055.91
TXN0024424,BR007,2026-01-14,CUST01525,PROD0172,7,484.23,47.49,3342.12
TXN0024425,BR008,2026-01-04,CUST02502,PROD0311,1,1407.56,79.93,1327.63
TXN0024426,BR009,2026-04-06,CUST01838,PROD0210,8,850.6,20.74,6784.06
TXN0024427,BR004,2026-02-24,CUST01438,PROD0419,13,680.62,86.37,8761.69
TXN0024428,BR002,2026-04-17,CUST02927,PROD0227,12,1108.58,55.7,13247.26
TXN0024429,BR004,2026-01-01,CUST01969,PROD0411,12,357.31,16.66,4271.06
TXN0024430,BR003,2026-07-28,CUST00396,PROD0050,5,942.6,44.81,4668.19
TXN0024431,BR002,2026-02-21,CUST00305,PROD0407,9,610.32,49.01,5443.87
TXN0024432,BR001,2026-06-18,CUST01879,PROD0295,6,560.57,9.86,3353.56
TXN0024433,BR009,2026-05-14,CUST01415,PROD0406,5,1303.04,43.42,6471.78
TXN0024434,BR004,2026-07-07,CUST02055,PROD0491,3,105.48,33.37,283.07
TXN0024435,BR003,2026-04-11,CUST01123,PROD0132,10,205.04,66.81,1983.59
TXN0024436,BR006,2026-02-20,CUST01658,PROD0114,13,387.58,52.65,4985.89
TXN0024437,BR004,2026-08-08,CUST00490,PROD0250,8,1298.7,44.31,10345.29
TXN0024438,BR003,2026-08-27,CUST00976,PROD0339,3,700.06,97.67,2002.51
TXN0024439,BR007,2026-06-27,CUST01723,PROD0022,11,516.94,66.5,5619.84
TXN0024440,BR004,2026-03-28,CUST01674,PROD0017,14,1439.35,5.64,20145.26
TXN0024441,BR001,2026-06-07,CUST01887,PROD0175,1,125.91,31.48,94.43
TXN0024442,BR006,2026-07-20,CUST01967,PROD0088,10,1245.67,73.29,12383.41
TXN0024443,BR002,2026-05-08,CUST00734,PROD0177,11,790.54,24.52,8671.42
TXN0024444,BR001,2026-06-20,CUST02993,PROD0367,13,1109.21,56.15,14363.58
TXN0024445,BR006,2026-05-19,CUST02014,PROD0050,11,528.88,84.54,5733.14
TXN0024446,BR004,2026-03-25,CUST02755,PROD0444,7,854.09,70.17,5908.46
TXN0024447,BR008,2026-01-04,CUST02842,PROD0489,7,574.89,96.92,3927.31
TXN0024448,BR009,2026-08-10,CUST02200,PROD0022,1,1131.5,53.42,1078.08
TXN0024449,BR005,2026-05-20,CUST01447,PROD0432,3,406.89,51.64,1169.03
TXN0024450,BR003,2026-05-12,CUST02914,PROD0271,2,79.87,25.52,134.22
TXN0024451,BR003,2026-07-09,CUST01143,PROD0233,15,1224.29,69.8,18294.55
TXN0024452,BR003,2026-05-12,CUST01678,PROD0463,5,934.99,78.56,4596.39
TXN0024453,BR008,2026-02-27,CUST00745,PROD0048,4,860.48,18.43,3423.49
TXN0024454,BR009,2026-08-26,CUST00292,PROD0366,8,1418.35,48.3,11298.5
TXN0024455,BR006,2026-02-22,CUST02238,PROD0313,2,1037.55,35.14,2039.96
TXN0024456,BR003,2026-08-15,CUST02195,PROD0327,7,925.9,73.06,6408.24
TXN0024457,BR010,2026-05-04,CUST01856,PROD0360,4,294.2,18.45,1158.35
TXN0024458,BR006,2026-01-10,CUST00760,PROD0296,10,332.67,85.19,3241.51
TXN0024459,BR006,2026-02-19,CUST01466,PROD0409,3,962.67,84.06,2803.95
TXN0024460,BR002,2026-04-30,CUST00517,PROD0417,5,910.42,80.51,4471.59
TXN0024461,BR001,2026-01-19,CUST02605,PROD0295,14,1070.42,86.88,14899.0
TXN0024462,BR009,2026-08-14,CUST01954,PROD0227,9,969.24,31.55,8691.61
TXN0024463,BR007,2026-07-01,CUST00512,PROD0212,11,681.27,74.95,7419.02
TXN0024464,BR003,2026-04-02,CUST02117,PROD0116,4,388.62,99.82,1454.66
TXN0024465,BR004,2026-02-07,CUST00781,PROD0457,11,1268.57,87.44,13866.83
TXN0024466,BR001,2026-04-10,CUST01615,PROD0360,8,411.61,3.02,3289.86
TXN0024467,BR007,2026-02-05,CUST02658,PROD0397,10,171.51,98.55,1616.55
TXN0024468,BR001,2026-01-24,CUST01829,PROD0449,8,1432.69,32.38,11429.14
TXN0024469,BR010,2026-04-20,CUST01366,PROD0347,14,367.38,65.99,5077.33
TXN0024470,BR003,2026-01-26,CUST02361,PROD0226,4,567.79,63.87,2207.29
TXN0024471,BR003,2026-06-13,CUST00228,PROD0154,5,970.0,66.2,4783.8
TXN0024472,BR001,2026-02-14,CUST01408,PROD0369,11,724.28,86.14,7880.94
TXN0024473,BR007,2026-01-20,CUST01393,PROD0147,5,1349.84,61.91,6687.29
TXN0024474,BR007,2026-07-07,CUST01035,PROD0303,9,245.22,57.97,2149.01
TXN0024475,BR004,2026-05-31,CUST02652,PROD0203,6,1467.38,17.08,8787.2
TXN0024476,BR004,2026-05-17,CUST01499,PROD0459,7,882.02,12.14,6162.0
TXN0024477,BR004,2026-02-18,CUST02316,PROD0202,9,1202.5,33.25,10789.25
TXN0024478,BR006,2026-08-30,CUST01236,PROD0036,7,493.77,85.63,3370.76
TXN0024479,BR003,2026-08-09,CUST01581,PROD0460,8,212.29,30.87,1667.45
TXN0024480,BR006,2026-03-02,CUST01370,PROD0224,5,1258.57,88.32,6204.53
TXN0024481,BR004,2026-01-27,CUST00017,PROD0118,13,1184.17,50.23,15343.98
TXN0024482,BR003,2026-01-12,CUST02316,PROD0037,4,798.59,75.81,3118.55
TXN0024483,BR008,2026-07-25,CUST00558,PROD0321,9,1434.06,42.6,12863.94
TXN0024484,BR007,2026-04-25,CUST01998,PROD0173,4,1092.72,52.74,4318.14
TXN0024485,BR003,2026-08-04,CUST02834,PROD0438,15,1393.21,61.69,20836.46
TXN0024486,BR004,2026-05-17,CUST02947,PROD0421,5,1462.56,47.96,7264.84
TXN0024487,BR006,2026-06-08,CUST02649,PROD0314,15,622.53,11.48,9326.47
TXN0024488,BR007,2026-04-04,CUST00570,PROD0331,13,411.12,75.4,5269.16
TXN0024489,BR003,2026-03-29,CUST01191,PROD0487,15,1467.07,0.6,22005.45
TXN0024490,BR009,2026-03-27,CUST01412,PROD0255,12,923.5,88.61,10993.39
TXN0024491,BR005,2026-05-21,CUST01598,PROD0276,10,547.03,3.58,5466.72
TXN0024492,BR002,2026-01-13,CUST01065,PROD0231,8,546.74,57.64,4316.28
TXN0024493,BR008,2026-01-23,CUST00596,PROD0060,2,89.46,44.73,134.19
TXN0024494,BR009,2026-04-29,CUST01418,PROD0038,9,230.86,6.04,2071.7
TXN0024495,BR007,2026-08-18,CUST01065,PROD0496,13,466.55,97.87,5967.28
TXN0024496,BR004,2026-02-08,CUST00978,PROD0205,12,290.28,97.14,3386.22
TXN0024497,BR004,2026-02-06,CUST02539,PROD0310,2,178.5,12.09,344.91
TXN0024498,BR009,2026-02-15,CUST02061,PROD0131,1,174.03,43.51,130.52
TXN0024499,BR003,2026-08-01,CUST00142,PROD0355,8,1232.04,69.8,9786.52
TXN0024500,BR004,2026-06-15,CUST00282,PROD0307,6,626.22,57.09,3700.23
TXN0024501,BR009,2026-06-21,CUST02360,PROD0225,11,1319.39,1.23,14512.06
TXN0024502,BR002,2026-03-23,CUST01208,PROD0422,13,863.35,88.65,11134.9
TXN0024503,BR004,2026-07-10,CUST01811,PROD0292,1,1299.03,32.47,1266.56
TXN0024504,BR002,2026-07-06,CUST01544,PROD0019,7,847.27,78.26,5852.63
TXN0024505,BR006,2026-07-28,CUST01318,PROD0034,1,330.21,51.61,278.6
TXN0024506,BR009,2026-06-15,CUST00115,PROD0325,10,283.48,97.27,2737.53
TXN0024507,BR005,2026-04-03,CUST00802,PROD0118,6,305.01,77.4,1752.66
TXN0024508,BR005,2026-01-11,CUST01789,PROD0062,7,94.61,36.3,625.97
TXN0024509,BR005,2026-06-26,CUST00669,PROD0069,15,609.77,95.47,9051.08
TXN0024510,BR005,2026-03-11,CUST02974,PROD0228,13,725.12,14.18,9412.38
TXN0024511,BR006,2026-06-23,CUST01075,PROD0447,8,819.09,89.78,6462.94
TXN0024512,BR001,2026-01-04,CUST01074,PROD0041,12,1174.0,21.08,14066.92
TXN0024513,BR003,2026-04-23,CUST00836,PROD0091,15,178.89,43.98,2639.37
TXN0024514,BR001,2026-03-06,CUST01830,PROD0176,10,1122.59,27.59,11198.31
TXN0024515,BR009,2026-05-28,CUST02614,PROD0422,5,1493.41,35.5,7431.55
TXN0024516,BR006,2026-04-26,CUST02948,PROD0146,3,295.2,30.86,854.74
TXN0024517,BR010,2026-02-05,CUST02773,PROD0341,6,707.12,91.33,4151.39
TXN0024518,BR002,2026-01-07,CUST00782,PROD0359,2,1425.76,66.61,2784.91
TXN0024519,BR001,2026-03-19,CUST01600,PROD0039,6,1174.84,75.38,6973.66
TXN0024520,BR001,2026-06-09,CUST01021,PROD0381,7,1275.24,43.88,8882.8
TXN0024521,BR006,2026-05-09,CUST02831,PROD0040,13,1309.74,49.15,16977.47
TXN0024522,BR009,2026-07-10,CUST00883,PROD0144,2,1393.83,88.96,2698.7
TXN0024523,BR009,2026-05-22,CUST02257,PROD0405,8,1059.72,10.79,8466.97
TXN0024524,BR007,2026-06-12,CUST00925,PROD0067,13,958.87,28.27,12437.04
TXN0024525,BR004,2026-05-03,CUST00465,PROD0394,9,1249.02,12.43,11228.75
TXN0024526,BR007,2026-03-03,CUST02841,PROD0187,4,1074.25,32.57,4264.43
TXN0024527,BR008,2026-02-02,CUST00290,PROD0211,8,1057.64,3.42,8457.7
TXN0024528,BR009,2026-01-22,CUST00348,PROD0063,3,1406.75,1.12,4219.13
TXN0024529,BR007,2026-08-08,CUST02984,PROD0472,10,1465.28,87.62,14565.18
TXN0024530,BR008,2026-04-05,CUST00985,PROD0274,11,963.54,7.13,10591.81
TXN0024531,BR004,2026-03-09,CUST01144,PROD0352,3,73.84,1.6,219.92
TXN0024532,BR002,2026-04-26,CUST01279,PROD0120,4,496.7,77.7,1909.1
TXN0024533,BR001,2026-01-20,CUST01599,PROD0401,12,742.11,88.52,8816.8
TXN0024534,BR006,2026-02-09,CUST01632,PROD0335,10,1012.65,92.34,10034.16
TXN0024535,BR007,2026-01-01,CUST00871,PROD0393,8,862.76,11.14,6890.94
TXN0024536,BR004,2026-07-19,CUST00425,PROD0050,1,1120.92,24.86,1096.06
TXN0024537,BR010,2026-08-20,CUST00167,PROD0037,15,844.42,47.85,12618.45
TXN0024538,BR002,2026-04-06,CUST02261,PROD0099,1,90.14,22.54,67.6
TXN0024539,BR008,2026-03-10,CUST00121,PROD0460,10,1164.42,12.83,11631.37
TXN0024540,BR006,2026-01-27,CUST02581,PROD0218,4,94.96,37.01,342.83
TXN0024541,BR002,2026-01-26,CUST01963,PROD0083,2,968.08,98.0,1838.16
TXN0024542,BR001,2026-08-12,CUST00830,PROD0048,8,1038.06,28.55,8275.93
TXN0024543,BR001,2026-07-08,CUST01902,PROD0477,15,1391.38,67.79,20802.91
TXN0024544,BR002,2026-08-30,CUST01539,PROD0356,1,179.86,44.96,134.9
TXN0024545,BR008,2026-08-23,CUST02101,PROD0454,6,691.47,69.96,4078.86
TXN0024546,BR001,2026-04-28,CUST00255,PROD0285,11,876.73,41.57,9602.46
TXN0024547,BR007,2026-07-27,CUST01689,PROD0348,5,145.95,10.09,719.66
TXN0024548,BR004,2026-05-27,CUST02274,PROD0414,3,338.95,33.97,982.88
TXN0024549,BR009,2026-02-07,CUST02108,PROD0407,14,198.25,80.01,2695.49
TXN0024550,BR003,2026-02-21,CUST01385,PROD0095,14,1009.85,99.1,14038.8
TXN0024551,BR007,2026-08-05,CUST00505,PROD0440,13,154.68,91.51,1919.33
TXN0024552,BR004,2026-02-26,CUST01121,PROD0447,9,931.72,78.29,8307.19
TXN0024553,BR009,2026-06-24,CUST02925,PROD0478,1,1457.05,8.9,1448.15
TXN0024554,BR001,2026-05-08,CUST00469,PROD0033,2,819.15,16.86,1621.44
TXN0024555,BR001,2026-05-15,CUST02717,PROD0085,14,536.69,68.33,7445.33
TXN0024556,BR009,2026-07-23,CUST02797,PROD0229,2,519.77,20.72,1018.82
TXN0024557,BR010,2026-08-21,CUST00448,PROD0130,4,903.54,96.23,3517.93
TXN0024558,BR010,2026-05-16,CUST01136,PROD0002,8,1445.42,84.67,11478.69
TXN0024559,BR005,2026-03-24,CUST02376,PROD0126,14,1047.15,15.96,14644.14
TXN0024560,BR001,2026-08-26,CUST00642,PROD0435,5,306.88,71.22,1463.18
TXN0024561,BR005,2026-04-21,CUST00044,PROD0028,1,1323.82,48.82,1275.0
TXN0024562,BR006,2026-05-09,CUST01841,PROD0056,6,326.28,81.93,1875.75
TXN0024563,BR003,2026-01-21,CUST02427,PROD0434,2,1044.41,18.28,2070.54
TXN0024564,BR007,2026-03-11,CUST02259,PROD0384,3,702.74,22.11,2086.11
TXN0024565,BR005,2026-02-19,CUST01039,PROD0383,11,1387.45,7.27,15254.68
TXN0024566,BR006,2026-02-19,CUST01395,PROD0118,13,636.03,32.34,8236.05
TXN0024567,BR009,2026-02-15,CUST01752,PROD0234,14,34.87,44.08,444.1
TXN0024568,BR009,2026-01-30,CUST01664,PROD0079,14,1380.39,37.13,19288.33
TXN0024569,BR009,2026-02-16,CUST02249,PROD0102,4,975.06,90.84,3809.4
TXN0024570,BR001,2026-06-08,CUST00781,PROD0458,5,571.99,85.97,2773.98
TXN0024571,BR005,2026-01-31,CUST02520,PROD0162,4,205.38,93.93,727.59
TXN0024572,BR008,2026-04-01,CUST00877,PROD0006,4,842.69,20.51,3350.25
TXN0024573,BR009,2026-04-22,CUST01843,PROD0237,8,1154.71,97.73,9139.95
TXN0024574,BR006,2026-02-20,CUST02420,PROD0251,12,606.27,7.6,7267.64
TXN0024575,BR008,2026-02-24,CUST02733,PROD0369,7,1356.4,34.89,9459.91
TXN0024576,BR009,2026-08-21,CUST01820,PROD0275,3,17.49,13.12,39.35
TXN0024577,BR005,2026-02-18,CUST00524,PROD0064,6,883.64,2.83,5299.01
TXN0024578,BR005,2026-02-03,CUST00458,PROD0055,7,1075.99,89.82,7442.11
TXN0024579,BR004,2026-04-12,CUST00302,PROD0316,13,973.41,5.04,12649.29
TXN0024580,BR004,2026-08-01,CUST01143,PROD0396,7,722.3,29.46,5026.64
TXN0024581,BR009,2026-03-15,CUST02276,PROD0255,1,569.15,66.53,502.62
TXN0024582,BR005,2026-07-18,CUST00264,PROD0305,5,1129.98,59.82,5590.08
TXN0024583,BR008,2026-05-23,CUST02210,PROD0467,11,806.03,16.95,8849.38
TXN0024584,BR009,2026-05-11,CUST02434,PROD0318,4,1275.19,78.87,5021.89
TXN0024585,BR001,2026-01-31,CUST00191,PROD0339,4,925.9,51.08,3652.52
TXN0024586,BR004,2026-04-01,CUST02471,PROD0377,9,721.09,65.7,6424.11
TXN0024587,BR002,2026-01-18,CUST01024,PROD0282,2,907.43,0.0,1814.86
TXN0024588,BR003,2026-05-14,CUST00206,PROD0208,11,1083.45,26.77,11891.18
TXN0024589,BR002,2026-04-02,CUST02815,PROD0276,6,720.22,39.96,4281.36
TXN0024590,BR001,2026-04-14,CUST02353,PROD0112,11,657.44,32.91,7198.93
TXN0024591,BR007,2026-07-15,CUST00506,PROD0413,3,1440.35,97.5,4223.55
TXN0024592,BR006,2026-01-30,CUST02517,PROD0464,7,296.69,32.13,2044.7
TXN0024593,BR007,2026-01-09,CUST01460,PROD0399,3,878.87,25.55,2611.06
TXN0024594,BR001,2026-04-05,CUST00128,PROD0021,10,1171.85,47.65,11670.85
TXN0024595,BR003,2026-01-19,CUST00868,PROD0367,3,778.82,83.37,2253.09
TXN0024596,BR009,2026-08-30,CUST00792,PROD0314,9,1336.3,27.9,11998.8
TXN0024597,BR008,2026-01-11,CUST02366,PROD0089,14,124.37,60.84,1680.34
TXN0024598,BR010,2026-03-08,CUST02552,PROD0413,5,1350.71,17.67,6735.88
TXN0024599,BR008,2026-02-26,CUST01992,PROD0067,15,404.29,6.83,6057.52
TXN0024600,BR004,2026-05-13,CUST01034,PROD0415,9,1269.53,5.81,11419.96
TXN0024601,BR007,2026-03-20,CUST02479,PROD0435,7,1121.64,7.35,7844.13
TXN0024602,BR001,2026-06-29,CUST02698,PROD0280,9,571.5,69.7,5073.8
TXN0024603,BR008,2026-03-05,CUST00233,PROD0008,12,21.38,47.96,208.6
TXN0024604,BR002,2026-06-09,CUST01199,PROD0396,12,1009.04,50.55,12057.93
TXN0024605,BR009,2026-03-18,CUST02717,PROD0409,9,1450.83,64.81,12992.66
TXN0024606,BR001,2026-07-26,CUST01504,PROD0331,10,842.77,79.72,8347.98
TXN0024607,BR010,2026-02-11,CUST01585,PROD0137,6,823.25,55.13,4884.37
TXN0024608,BR002,2026-03-22,CUST01785,PROD0031,6,1060.35,81.01,6281.09
TXN0024609,BR004,2026-05-05,CUST01672,PROD0053,8,308.3,55.37,2411.03
TXN0024610,BR005,2026-01-15,CUST01977,PROD0215,8,1458.24,38.7,11627.22
TXN0024611,BR005,2026-01-03,CUST02058,PROD0117,5,1036.82,65.73,5118.37
TXN0024612,BR003,2026-01-02,CUST02342,PROD0297,1,1471.27,71.01,1400.26
TXN0024613,BR005,2026-01-30,CUST00493,PROD0495,10,764.77,85.33,7562.37
TXN0024614,BR003,2026-03-31,CUST01797,PROD0352,15,774.12,60.07,11551.73
TXN0024615,BR006,2026-04-06,CUST00242,PROD0079,10,677.32,68.07,6705.13
TXN0024616,BR001,2026-05-02,CUST00401,PROD0028,4,405.25,3.05,1617.95
TXN0024617,BR010,2026-06-27,CUST00553,PROD0130,11,24.18,66.5,199.48
TXN0024618,BR004,2026-01-12,CUST01984,PROD0248,14,286.55,82.61,3929.09
TXN0024619,BR002,2026-06-14,CUST00202,PROD0320,7,807.12,90.5,5559.34
TXN0024620,BR008,2026-06-11,CUST01190,PROD0096,6,949.57,88.27,5609.15
TXN0024621,BR002,2026-02-15,CUST01813,PROD0202,3,325.94,33.46,944.36
TXN0024622,BR004,2026-01-22,CUST02268,PROD0422,9,1366.73,56.9,12243.67
TXN0024623,BR010,2026-01-19,CUST02985,PROD0190,3,301.65,99.51,805.44
TXN0024624,BR010,2026-06-09,CUST01675,PROD0295,8,565.89,84.24,4442.88
TXN0024625,BR009,2026-08-23,CUST01638,PROD0190,4,719.14,84.97,2791.59
TXN0024626,BR003,2026-03-14,CUST02181,PROD0142,12,1015.45,85.82,12099.58
TXN0024627,BR008,2026-02-20,CUST00182,PROD0420,14,110.0,60.75,1479.25
TXN0024628,BR007,2026-03-19,CUST02002,PROD0085,6,1467.75,92.54,8713.96
TXN0024629,BR009,2026-02-15,CUST01415,PROD0079,3,1483.67,5.02,4445.99
TXN0024630,BR005,2026-03-09,CUST01397,PROD0383,11,620.6,30.4,6796.2
TXN0024631,BR006,2026-03-08,CUST01287,PROD0105,3,441.84,98.6,1226.92
TXN0024632,BR010,2026-05-31,CUST00831,PROD0005,2,157.92,27.1,288.74
TXN0024633,BR009,2026-04-28,CUST02681,PROD0029,7,598.04,49.23,4137.05
TXN0024634,BR002,2026-07-13,CUST02574,PROD0396,11,589.95,0.05,6489.4
TXN0024635,BR009,2026-03-19,CUST00484,PROD0100,9,92.72,1.41,833.07
TXN0024636,BR001,2026-08-14,CUST01417,PROD0472,11,157.43,39.02,1692.71
TXN0024637,BR004,2026-07-21,CUST00583,PROD0418,5,1039.21,96.36,5099.69
TXN0024638,BR003,2026-05-29,CUST01699,PROD0273,14,1040.97,96.87,14476.71
TXN0024639,BR008,2026-02-22,CUST01444,PROD0471,14,1011.48,11.68,14149.04
TXN0024640,BR005,2026-05-28,CUST02047,PROD0117,3,1058.14,9.35,3165.07
TXN0024641,BR004,2026-08-30,CUST02915,PROD0497,8,275.17,3.48,2197.88
TXN0024642,BR010,2026-02-10,CUST01536,PROD0155,6,803.85,70.11,4752.99
TXN0024643,BR008,2026-05-06,CUST02835,PROD0200,15,839.82,36.51,12560.79
TXN0024644,BR009,2026-06-04,CUST01758,PROD0102,15,855.44,8.47,12823.13
TXN0024645,BR003,2026-03-23,CUST02831,PROD0165,10,64.71,35.97,611.13
TXN0024646,BR004,2026-02-08,CUST01544,PROD0048,10,966.19,41.86,9620.04
TXN0024647,BR002,2026-03-28,CUST02960,PROD0487,9,1492.76,64.95,13369.89
TXN0024648,BR001,2026-07-23,CUST02514,PROD0145,10,1205.98,54.76,12005.04
TXN0024649,BR001,2026-05-22,CUST02652,PROD0226,2,374.03,85.1,662.96
TXN0024650,BR005,2026-01-27,CUST01033,PROD0301,10,1254.72,68.53,12478.67
TXN0024651,BR005,2026-01-13,CUST01425,PROD0023,5,1461.63,81.1,7227.05
TXN0024652,BR003,2026-03-20,CUST02511,PROD0046,7,1250.11,51.01,8699.76
TXN0024653,BR010,2026-07-11,CUST00529,PROD0339,8,303.09,94.95,2329.77
TXN0024654,BR004,2026-08-04,CUST00776,PROD0152,8,920.48,51.08,7312.76
TXN0024655,BR007,2026-01-13,CUST01278,PROD0001,8,31.67,63.34,190.02
TXN0024656,BR008,2026-01-12,CUST01674,PROD0052,13,188.97,50.01,2406.6
TXN0024657,BR010,2026-06-14,CUST00251,PROD0153,14,180.44,37.66,2488.5
TXN0024658,BR001,2026-02-19,CUST01085,PROD0336,5,291.1,5.89,1449.61
TXN0024659,BR010,2026-03-14,CUST00553,PROD0047,12,1457.47,83.44,17406.2
TXN0024660,BR009,2026-05-26,CUST01376,PROD0054,9,1489.96,75.85,13333.79
TXN0024661,BR004,2026-01-01,CUST00315,PROD0174,10,1423.99,30.7,14209.2
TXN0024662,BR005,2026-07-17,CUST02251,PROD0024,3,778.73,52.87,2283.32
TXN0024663,BR010,2026-08-12,CUST00131,PROD0014,13,1011.91,10.18,13144.65
TXN0024664,BR009,2026-07-25,CUST02508,PROD0111,8,88.18,35.62,669.82
TXN0024665,BR003,2026-04-12,CUST01616,PROD0339,10,208.1,36.97,2044.03
TXN0024666,BR007,2026-06-12,CUST02388,PROD0278,9,410.15,41.78,3649.57
TXN0024667,BR006,2026-05-15,CUST00458,PROD0187,14,809.42,88.66,11243.22
TXN0024668,BR009,2026-06-07,CUST00642,PROD0348,4,1475.63,78.04,5824.48
TXN0024669,BR004,2026-02-04,CUST02002,PROD0500,12,346.03,5.35,4147.01
TXN0024670,BR004,2026-05-31,CUST01961,PROD0340,5,259.11,66.04,1229.51
TXN0024671,BR007,2026-01-24,CUST01745,PROD0191,9,589.01,45.26,5255.83
TXN0024672,BR002,2026-07-04,CUST00418,PROD0257,1,639.37,76.89,562.48
